time_mean,dimension_mean,IP_destination,IP_source,dest_port1,dest_port2,dest_port3,dest_port14,dest_port5,dest_port6,dest_port7,dest_port8,traffic_type1,traffic_type2,traffic_type3,traffic_type4,traffic_type5,traffic_type6,traffic_type7,traffic_type8,class
8,7079,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
13,672,0,0,0,250,250,500,0,500,500,500,750,750,0,0,0,750,0,750,1
4,7112,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7332,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6472,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6821,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8596,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6608,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6986,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8265,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8131,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7660,1,1,750,500,750,0,500,750,250,250,0,0,0,0,0,0,0,0,1
3,7729,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7686,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6339,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6079,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6247,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8750,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8640,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6890,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7368,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8730,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8504,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8248,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7408,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7656,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8289,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,6237,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7553,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8391,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8569,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4302,1,1,250,250,250,250,250,250,250,250,500,750,500,750,500,750,750,750,1
2,6360,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6712,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6009,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8528,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8151,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,6982,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8520,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8361,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,6831,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8780,0,1,750,500,750,0,500,0,750,250,0,0,0,0,0,0,0,0,1
3,6784,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8448,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6221,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7131,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6719,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7783,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7354,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8207,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6009,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6128,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8404,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8435,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8541,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,6288,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8960,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8087,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8005,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6969,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6937,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8767,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7500,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7956,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6798,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6526,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6183,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6758,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6177,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6553,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6043,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8227,0,1,750,0,0,500,500,250,750,0,0,0,0,0,0,0,0,0,1
3,6758,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7270,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6273,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6692,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7645,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8118,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8283,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8801,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7775,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
14,604,0,0,750,750,250,250,0,250,250,0,0,0,750,0,0,750,0,0,1
7,8374,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8921,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8850,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8082,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6293,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6287,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8638,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6540,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8048,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8170,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8134,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6579,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6637,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6082,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8504,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7992,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7637,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8248,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7334,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7905,1,1,750,250,750,500,0,250,250,250,0,0,0,0,0,0,0,0,1
8,6620,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7143,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6538,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8477,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7848,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8706,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8285,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7187,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6296,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7303,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8283,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7311,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7284,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6808,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7387,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8768,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6186,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7820,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6381,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
23,945,0,1,500,500,500,250,250,250,500,250,750,750,0,0,750,750,0,750,1
6,7307,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6359,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8740,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8068,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6869,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6782,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7976,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8769,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7311,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8826,0,1,0,0,500,0,500,250,500,500,0,0,0,0,0,0,0,0,1
6,7882,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6872,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6421,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7267,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7249,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8322,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6561,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7383,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8128,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7321,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7542,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6752,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8369,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8081,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6243,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8849,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6846,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7967,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6676,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8241,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8186,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8900,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8695,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7195,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7329,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6894,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8872,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7723,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7542,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8578,0,1,500,0,750,250,0,750,500,750,0,0,0,0,0,0,0,0,1
5,7700,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6430,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7811,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8625,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7859,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8375,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7185,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7941,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8487,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8283,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6970,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8664,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8724,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8085,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6665,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8173,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7579,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6654,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7046,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
13,4339,1,0,500,500,500,500,500,500,500,500,500,500,750,750,750,750,750,750,1
1,8975,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7695,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6658,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7608,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6754,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8053,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6704,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7417,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7026,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8451,1,1,750,500,500,500,0,250,500,500,0,0,0,0,0,0,0,0,1
4,7701,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8417,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,8586,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7920,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8922,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7446,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6115,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7374,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6002,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
15,525,1,0,750,0,500,500,500,0,250,250,0,0,750,0,0,750,750,0,1
1,7571,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6680,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,8906,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7789,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8640,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7821,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6560,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6950,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7201,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8155,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6224,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7560,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7829,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8398,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7981,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6272,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6944,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7269,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7565,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7928,0,1,500,750,250,500,750,250,500,0,0,0,0,0,0,0,0,0,1
2,6050,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6783,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7233,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8895,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6244,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6760,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6592,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6818,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7680,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3046,1,0,500,500,500,500,500,500,500,500,500,750,500,750,500,500,500,750,1
3,6573,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7154,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7135,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8482,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6520,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7204,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6180,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7403,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6450,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
23,817,0,1,500,500,250,250,250,250,500,250,0,750,0,750,0,0,0,0,1
2,7751,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6160,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,6181,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6928,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7184,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8085,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6277,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8238,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6241,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7695,0,1,250,250,500,750,250,750,250,250,0,0,0,0,0,0,0,0,1
6,8349,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7655,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8120,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6742,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,7558,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,6735,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7673,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7831,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8696,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8317,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7750,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6569,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7459,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8759,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6178,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8941,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8134,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7226,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8622,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7248,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8750,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6090,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8890,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7029,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8746,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8667,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6152,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,6769,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8993,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8918,1,1,0,500,250,0,0,250,500,500,0,0,0,0,0,0,0,0,1
7,8478,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8431,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8550,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8476,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,6500,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8071,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7744,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8434,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,7560,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7755,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8358,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7899,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6649,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,6660,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8589,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,7414,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6938,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8653,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8200,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7807,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,7295,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,8602,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,7662,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,8669,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7380,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,6165,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6080,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8507,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,6067,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8575,1,1,250,0,0,500,250,500,750,0,0,0,0,0,0,0,0,0,1
8,8001,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,7734,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,8583,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,6113,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8476,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,8809,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,8081,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,7374,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7176,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
23,726,0,0,500,750,0,250,0,0,250,250,0,750,750,0,0,750,0,750,1
