time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
8,1500,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4263,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3548,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1978,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1929,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4496,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3309,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4299,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3422,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
10,2137,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
2,3091,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1913,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3517,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3709,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1982,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2947,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4418,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1866,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3951,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1994,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3788,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2475,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4019,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3765,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1748,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3487,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3066,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4351,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2049,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
9,7746,1,1,250,500,500,250,250,500,250,250,750,500,750,750,750,500,500,750,1
4,1692,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2044,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3669,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1639,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3004,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3319,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4118,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2203,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4131,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1753,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
8,1713,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3277,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3176,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4148,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4042,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3813,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2332,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2087,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2893,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3902,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2692,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3860,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3417,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2996,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2534,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3428,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3475,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3209,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4464,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1673,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3232,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2852,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4276,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2608,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3235,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4339,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2380,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1890,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2023,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3277,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
1,3267,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2294,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2517,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2062,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2594,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3018,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2954,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4480,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4030,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
21,4754,0,0,500,0,500,250,0,0,500,750,500,250,750,500,750,250,0,500,1
7,2145,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3601,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3950,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3325,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4085,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1935,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2404,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1559,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2443,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4245,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1711,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2379,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2967,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3998,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4205,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3899,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4064,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3892,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2910,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3266,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
7,4201,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2661,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2759,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2490,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2633,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1539,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3945,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2128,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3536,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4171,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3359,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2705,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1999,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1634,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3302,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3448,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2171,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2451,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4067,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
22,5703,0,1,250,0,500,500,0,250,250,0,500,250,750,0,750,0,0,500,1
4,3146,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1903,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4400,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1501,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3857,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3516,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3933,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1815,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4071,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3400,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
7,1538,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2366,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3534,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4321,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2572,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3199,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2756,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3737,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2765,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2390,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2662,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3267,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2727,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1686,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2014,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2414,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1526,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2242,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4252,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1944,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3827,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3373,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3454,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4251,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1950,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4375,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2234,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4253,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2712,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
10,2309,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
2,3803,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2834,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4102,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2926,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3871,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2689,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2682,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2861,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2276,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3564,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3522,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2665,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3071,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2893,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2782,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4282,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3143,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4032,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2195,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
15,7703,1,0,250,250,250,500,250,500,250,250,750,500,750,500,500,500,750,500,1
2,3412,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2163,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3389,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1926,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3784,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1746,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2584,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4464,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3288,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
10,3185,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
5,3785,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4095,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2792,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2532,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2337,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3371,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3032,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3571,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3220,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
24,4829,0,0,500,250,750,250,0,0,0,750,250,0,500,500,0,250,0,250,1
7,1827,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4107,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2709,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2362,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3516,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1649,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3928,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3741,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4203,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1947,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3668,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4312,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4404,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2906,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3821,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2498,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2714,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1823,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3556,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2320,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
4,4105,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4287,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2141,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3018,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3910,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2594,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2022,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1988,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1831,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
13,8850,1,0,500,250,250,250,250,500,500,250,750,750,500,500,750,500,750,500,1
7,1558,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3413,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4152,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2927,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1951,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3530,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1633,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2977,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3511,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
20,6479,1,0,500,500,0,500,0,500,500,0,0,750,250,500,250,250,0,750,1
3,4011,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4448,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3911,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3207,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4426,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1840,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1767,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2314,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2444,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2285,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
4,3718,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4320,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3752,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3174,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1657,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2966,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4238,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1911,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4150,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1783,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3419,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3815,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3085,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3535,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4124,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2105,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2691,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2656,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4287,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4379,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3780,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3463,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4218,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2119,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2621,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1895,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2712,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2948,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4008,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2514,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
2,3760,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3070,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3676,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2157,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4484,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4263,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3315,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2285,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4164,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2995,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3577,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3087,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4398,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2635,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3726,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4165,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3462,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2604,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3110,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2074,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2840,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2846,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1767,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3822,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2823,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2824,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3777,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1829,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2605,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2295,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
8,4155,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2831,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3067,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1676,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2684,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3969,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2112,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1517,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1566,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
20,6137,1,0,500,750,250,500,500,750,0,0,250,0,500,750,500,750,250,500,1
6,1886,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2713,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3863,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
